disease,symptom,weight,source
molluscum contagiosum,itching of skin,0.5244618395303327,kaggle+symcat
molluscum contagiosum,knee lump or mass,0.6614481409001957,kaggle+symcat
molluscum contagiosum,"skin dryness, peeling, scaliness, or roughness",0.47162426614481406,kaggle+symcat
molluscum contagiosum,skin growth,0.2,symcat
molluscum contagiosum,skin lesion,0.54,kaggle+symcat
molluscum contagiosum,skin rash,0.76,kaggle+symcat
molluscum contagiosum,skin swelling,0.56,kaggle+symcat
molluscum contagiosum,warts,0.5068493150684932,kaggle+symcat
mononeuritis,ankle pain,0.5177514792899408,kaggle+symcat
mononeuritis,arm pain,0.5088757396449705,kaggle+symcat
mononeuritis,elbow pain,0.4985207100591716,kaggle+symcat
mononeuritis,foot or toe pain,0.51,kaggle+symcat
mononeuritis,hand or finger pain,0.6627218934911243,kaggle+symcat
mononeuritis,hand or finger weakness,0.5251479289940828,kaggle+symcat
mononeuritis,leg pain,0.6627218934911243,kaggle+symcat
mononeuritis,loss of sensation,0.79,kaggle+symcat
mononeuritis,low back pain,0.37,symcat
mononeuritis,paresthesia,0.47,symcat
mononeuritis,shoulder pain,0.4911242603550296,kaggle+symcat
mononeuritis,wrist pain,0.5295857988165681,kaggle+symcat
mononucleosis,ache all over,0.36,symcat
mononucleosis,cough,0.7945619335347432,kaggle+symcat
mononucleosis,ear pain,0.36,symcat
mononucleosis,fatigue,0.41,symcat
mononucleosis,feeling ill,0.6918429003021148,kaggle+symcat
mononucleosis,fever,0.7,kaggle+symcat
mononucleosis,headache,0.57,kaggle+symcat
mononucleosis,nasal congestion,0.48942598187311176,kaggle+symcat
mononucleosis,nausea,0.27,symcat
mononucleosis,skin rash,0.513595166163142,kaggle+symcat
mononucleosis,sore throat,0.85,kaggle+symcat
mononucleosis,swollen lymph nodes,0.716012084592145,kaggle+symcat
moyamoya disease,blindness,0.54,symcat
moyamoya disease,depressive or psychotic symptoms,1.0,kaggle+symcat
moyamoya disease,elbow cramps or spasms,0.05,symcat
moyamoya disease,elbow weakness,0.9166666666666666,kaggle+symcat
moyamoya disease,excessive growth,0.05,symcat
moyamoya disease,headache,0.54,symcat
moyamoya disease,hip stiffness or tightness,0.05,symcat
moyamoya disease,itchy eyelid,0.05,symcat
moyamoya disease,loss of sensation,0.54,symcat
moyamoya disease,nailbiting,0.05,symcat
moyamoya disease,seizures,0.54,symcat
moyamoya disease,wrist weakness,0.05,symcat
mucositis,decreased appetite,0.54,kaggle+symcat
mucositis,difficulty in swallowing,0.7439446366782007,kaggle+symcat
mucositis,fever,0.83,kaggle+symcat
mucositis,gum pain,0.27,symcat
mucositis,irritable infant,0.754325259515571,kaggle+symcat
mucositis,mouth pain,0.5467128027681661,kaggle+symcat
mucositis,mouth ulcer,0.77,kaggle+symcat
mucositis,sore throat,0.6,kaggle+symcat
mucositis,swollen tongue,0.22,symcat
mucositis,tongue lesions,0.5397923875432526,kaggle+symcat
mucositis,tongue pain,0.22,symcat
mucositis,vomiting,0.27,symcat
multiple myeloma,chills,0.09,symcat
multiple myeloma,disturbance of memory,0.5490196078431373,kaggle+symcat
multiple myeloma,fatigue,0.5686274509803921,kaggle+symcat
multiple myeloma,hip lump or mass,0.03,symcat
multiple myeloma,impotence,0.03,symcat
multiple myeloma,lip swelling,0.9215686274509803,kaggle+symcat
multiple myeloma,muscle pain,0.03,symcat
multiple myeloma,problems with movement,0.6274509803921569,kaggle+symcat
multiple myeloma,stiffness all over,0.03,symcat
multiple myeloma,swollen abdomen,0.03,symcat
multiple myeloma,symptoms of the face,0.03,symcat
multiple myeloma,weakness,0.45098039215686275,kaggle+symcat
multiple sclerosis,abnormal involuntary movements,0.6703296703296703,kaggle+symcat
multiple sclerosis,disturbance of memory,0.512087912087912,kaggle+symcat
multiple sclerosis,dizziness,0.489010989010989,kaggle+symcat
multiple sclerosis,fatigue,0.5175824175824176,kaggle+symcat
multiple sclerosis,focal weakness,0.4846153846153846,kaggle+symcat
multiple sclerosis,headache,0.4901098901098901,kaggle+symcat
multiple sclerosis,leg stiffness or tightness,0.12,symcat
multiple sclerosis,leg weakness,0.5417582417582417,kaggle+symcat
multiple sclerosis,loss of sensation,0.5351648351648352,kaggle+symcat
multiple sclerosis,paresthesia,0.4978021978021978,kaggle+symcat
multiple sclerosis,problems with movement,0.510989010989011,kaggle+symcat
multiple sclerosis,weakness,0.512087912087912,kaggle+symcat
mumps,ear pain,0.86,kaggle+symcat
mumps,eye strain,0.06,symcat
mumps,fever,0.6,symcat
mumps,flu-like syndrome,0.6,symcat
mumps,fluid retention,0.6,symcat
mumps,hip stiffness or tightness,0.06,symcat
mumps,jaw swelling,0.86,symcat
mumps,nailbiting,0.06,symcat
mumps,neck swelling,0.77,symcat
mumps,shoulder swelling,0.8222222222222222,kaggle+symcat
mumps,sore throat,0.77,kaggle+symcat
mumps,swollen lymph nodes,0.9111111111111111,kaggle+symcat
muscle spasm,abnormal involuntary movements,0.49262536873156343,kaggle+symcat
muscle spasm,arm pain,0.5176991150442478,kaggle+symcat
muscle spasm,back pain,0.62,kaggle+symcat
muscle spasm,headache,0.5294985250737463,kaggle+symcat
muscle spasm,leg cramps or spasms,0.38,symcat
muscle spasm,leg pain,0.6696165191740413,kaggle+symcat
muscle spasm,loss of sensation,0.523598820058997,kaggle+symcat
muscle spasm,low back pain,0.6843657817109144,kaggle+symcat
muscle spasm,"muscle cramps, contractures, or spasms",0.5,kaggle+symcat
muscle spasm,neck pain,0.68,kaggle+symcat
muscle spasm,sharp chest pain,0.4778761061946903,kaggle+symcat
muscle spasm,shoulder pain,0.51,symcat
muscular dystrophy,cough,0.9333333333333333,kaggle+symcat
muscular dystrophy,double vision,0.2,symcat
muscular dystrophy,fatigue,0.7111111111111111,kaggle+symcat
muscular dystrophy,feeling cold,0.37777777777777777,kaggle+symcat
muscular dystrophy,hand or finger pain,0.2,symcat
muscular dystrophy,headache,0.34,symcat
muscular dystrophy,hip pain,0.9333333333333333,kaggle+symcat
muscular dystrophy,loss of sensation,0.2,symcat
muscular dystrophy,muscle weakness,0.34,symcat
muscular dystrophy,nasal congestion,0.6888888888888889,kaggle+symcat
muscular dystrophy,problems with movement,0.2,symcat
muscular dystrophy,weakness,0.28,symcat
myasthenia gravis,abnormal movement of eyelid,0.28,symcat
myasthenia gravis,arm weakness,0.14,symcat
myasthenia gravis,coughing up sputum,0.6791044776119403,kaggle+symcat
myasthenia gravis,diminished vision,0.24,symcat
myasthenia gravis,dizziness,0.9029850746268657,kaggle+symcat
myasthenia gravis,double vision,0.6119402985074627,kaggle+symcat
myasthenia gravis,fatigue,0.582089552238806,kaggle+symcat
myasthenia gravis,focal weakness,0.28,symcat
myasthenia gravis,headache,0.24,symcat
myasthenia gravis,shortness of breath,0.9104477611940298,kaggle+symcat
myasthenia gravis,slurring words,0.5149253731343284,kaggle+symcat
myasthenia gravis,weakness,0.6044776119402985,kaggle+symcat
myelodysplastic syndrome,chills,0.6666666666666666,kaggle+symcat
myelodysplastic syndrome,coughing up sputum,0.06,symcat
myelodysplastic syndrome,difficulty speaking,1.0,kaggle+symcat
myelodysplastic syndrome,fatigue,0.5,kaggle+symcat
myocarditis,ache all over,0.56,symcat
myocarditis,chest tightness,0.56,symcat
myocarditis,cough,0.56,symcat
myocarditis,coughing up sputum,0.38,symcat
myocarditis,diarrhea,0.38,symcat
myocarditis,difficulty breathing,0.38,symcat
myocarditis,dizziness,1.0,kaggle+symcat
myocarditis,fever,0.56,symcat
myocarditis,headache,0.38,symcat
myocarditis,palpitations,1.0,kaggle+symcat
myocarditis,sharp chest pain,1.0,kaggle+symcat
myocarditis,weakness,0.38,symcat
myoclonus,abnormal involuntary movements,0.85,kaggle+symcat
myoclonus,arm cramps or spasms,0.19,symcat
myoclonus,disturbance of memory,0.19,symcat
myoclonus,drainage in throat,0.19,symcat
myoclonus,eye moves abnormally,0.19,symcat
myoclonus,fainting,0.19,symcat
myoclonus,insomnia,1.0,kaggle+symcat
myoclonus,loss of sensation,0.19,symcat
myoclonus,muscle swelling,0.7272727272727273,kaggle+symcat
myoclonus,problems with movement,0.19,symcat
myoclonus,seizures,0.68,kaggle+symcat
myoclonus,sleepiness,0.19,symcat
myopia,abnormal movement of eyelid,0.03,symcat
myopia,blindness,0.5133928571428571,kaggle+symcat
myopia,diminished vision,0.72,kaggle+symcat
myopia,eye deviation,0.6495535714285714,kaggle+symcat
myopia,eye moves abnormally,0.5089285714285714,kaggle+symcat
myopia,eye redness,0.5267857142857143,kaggle+symcat
myopia,foreign body sensation in eye,0.7767857142857143,kaggle+symcat
myopia,itchiness of eye,0.09,symcat
myopia,lacrimation,0.09,symcat
myopia,pain in eye,0.5200892857142857,kaggle+symcat
myopia,spots or clouds in vision,0.5022321428571429,kaggle+symcat
myopia,symptoms of eye,0.5089285714285714,kaggle+symcat
myositis,back pain,0.26,symcat
myositis,headache,0.7372262773722628,kaggle+symcat
myositis,hip pain,0.8248175182481752,kaggle+symcat
myositis,knee pain,0.5401459854014599,kaggle+symcat
myositis,leg pain,0.583941605839416,kaggle+symcat
myositis,leg weakness,0.12,symcat
myositis,loss of sensation,0.4744525547445255,kaggle+symcat
myositis,lower body pain,0.12,symcat
myositis,muscle pain,0.18,symcat
myositis,paresthesia,0.18,symcat
myositis,problems with movement,0.7737226277372263,kaggle+symcat
myositis,skin rash,0.26,symcat
narcolepsy,abnormal breathing sounds,0.21,symcat
narcolepsy,abnormal involuntary movements,0.29,symcat
narcolepsy,apnea,0.5591397849462365,kaggle+symcat
narcolepsy,delusions or hallucinations,0.12,symcat
narcolepsy,disturbance of memory,0.7634408602150538,kaggle+symcat
narcolepsy,fatigue,0.532258064516129,kaggle+symcat
narcolepsy,headache,0.5483870967741935,kaggle+symcat
narcolepsy,insomnia,0.7956989247311828,kaggle+symcat
narcolepsy,shortness of breath,0.7043010752688172,kaggle+symcat
narcolepsy,sleepiness,0.79,kaggle+symcat
narcolepsy,temper problems,0.12,symcat
narcolepsy,weight gain,0.21,symcat
nasal polyp,allergic reaction,0.5280898876404494,kaggle+symcat
nasal polyp,cough,0.6825842696629213,kaggle+symcat
nasal polyp,difficulty breathing,0.27,symcat
nasal polyp,disturbance of smell or taste,0.13,symcat
nasal polyp,facial pain,0.5028089887640449,kaggle+symcat
nasal polyp,frontal headache,0.7078651685393258,kaggle+symcat
nasal polyp,headache,0.5702247191011236,kaggle+symcat
nasal polyp,hoarse voice,0.6825842696629213,kaggle+symcat
nasal polyp,nasal congestion,0.72,kaggle+symcat
nasal polyp,nosebleed,0.3,symcat
nasal polyp,painful sinuses,0.7050561797752809,kaggle+symcat
nasal polyp,redness in ear,0.07,symcat
necrotizing fasciitis,abnormal appearing skin,0.43,symcat
necrotizing fasciitis,arm swelling,0.43,symcat
necrotizing fasciitis,elbow cramps or spasms,0.03,symcat
necrotizing fasciitis,elbow weakness,0.6666666666666666,kaggle+symcat
necrotizing fasciitis,excessive growth,0.03,symcat
necrotizing fasciitis,hand or finger pain,0.43,symcat
necrotizing fasciitis,hip pain,1.0,kaggle+symcat
necrotizing fasciitis,leg pain,1.0,kaggle+symcat
necrotizing fasciitis,leg swelling,0.43,symcat
necrotizing fasciitis,peripheral edema,0.43,symcat
necrotizing fasciitis,skin lesion,0.43,symcat
necrotizing fasciitis,vaginal pain,0.43,symcat
neonatal jaundice,changes in stool appearance,0.5294117647058824,kaggle+symcat
neonatal jaundice,drainage in throat,0.04,symcat
neonatal jaundice,flatulence,0.04,symcat
neonatal jaundice,fluid in ear,0.04,symcat
neonatal jaundice,infant feeding problem,0.6176470588235294,kaggle+symcat
neonatal jaundice,infant spitting up,0.04,symcat
neonatal jaundice,irregular appearing scalp,0.04,symcat
neonatal jaundice,irregular belly button,0.04,symcat
neonatal jaundice,irritable infant,0.4411764705882353,kaggle+symcat
neonatal jaundice,jaundice,0.86,kaggle+symcat
neonatal jaundice,lack of growth,0.9411764705882353,kaggle+symcat
neonatal jaundice,recent weight loss,0.04,symcat
nerve impingement near the shoulder,arm pain,0.5,kaggle+symcat
nerve impingement near the shoulder,bones are painful,0.03,symcat
nerve impingement near the shoulder,elbow pain,0.5142857142857142,kaggle+symcat
nerve impingement near the shoulder,hand or finger stiffness or tightness,0.8071428571428572,kaggle+symcat
nerve impingement near the shoulder,knee pain,0.32,symcat
nerve impingement near the shoulder,muscle pain,0.03,symcat
nerve impingement near the shoulder,neck pain,0.675,kaggle+symcat
nerve impingement near the shoulder,problems with movement,0.5428571428571428,kaggle+symcat
nerve impingement near the shoulder,shoulder pain,0.96,kaggle+symcat
nerve impingement near the shoulder,shoulder stiffness or tightness,0.5142857142857142,kaggle+symcat
nerve impingement near the shoulder,shoulder weakness,0.4857142857142857,kaggle+symcat
nerve impingement near the shoulder,vulvar irritation,0.03,symcat
neuralgia,ache all over,0.49707602339181284,kaggle+symcat
neuralgia,arm pain,0.49707602339181284,kaggle+symcat
neuralgia,back pain,0.73,kaggle+symcat
neuralgia,foot or toe pain,0.34,symcat
neuralgia,headache,0.6798245614035088,kaggle+symcat
neuralgia,hip pain,0.6608187134502924,kaggle+symcat
neuralgia,leg pain,0.64,kaggle+symcat
neuralgia,loss of sensation,0.6,kaggle+symcat
neuralgia,low back pain,0.54,kaggle+symcat
neuralgia,neck pain,0.57,kaggle+symcat
neuralgia,paresthesia,0.31,symcat
neuralgia,shoulder pain,0.5116959064327485,kaggle+symcat
neurofibromatosis,abnormal appearing skin,0.5333333333333333,kaggle+symcat
neurofibromatosis,abnormal involuntary movements,0.9,kaggle+symcat
neurofibromatosis,diminished hearing,0.15,symcat
neurofibromatosis,foot or toe lump or mass,0.08,symcat
neurofibromatosis,groin mass,0.8333333333333334,kaggle+symcat
neurofibromatosis,headache,0.5666666666666667,kaggle+symcat
neurofibromatosis,incontinence of stool,0.08,symcat
neurofibromatosis,leg swelling,0.15,symcat
neurofibromatosis,leg weakness,0.08,symcat
neurofibromatosis,mass on vulva,0.08,symcat
neurofibromatosis,neck mass,0.08,symcat
neurofibromatosis,warts,0.08,symcat
neuromyelitis optica,ache all over,0.77,symcat
neuromyelitis optica,arm pain,0.77,symcat
neuromyelitis optica,diminished vision,0.77,symcat
neuromyelitis optica,excessive growth,0.11,symcat
neuromyelitis optica,knee lump or mass,0.11,symcat
neuromyelitis optica,loss of sensation,0.77,symcat
neuromyelitis optica,nailbiting,0.11,symcat
neuromyelitis optica,neck cramps or spasms,0.11,symcat
neuromyelitis optica,painful urination,0.77,symcat
neuromyelitis optica,shoulder swelling,0.11,symcat
neuromyelitis optica,vulvar sore,0.11,symcat
neuromyelitis optica,weakness,0.77,symcat
neuropathy due to drugs,cough,0.75,kaggle+symcat
neuropathy due to drugs,facial pain,0.25,symcat
neuropathy due to drugs,fatigue,0.25,symcat
neuropathy due to drugs,foot or toe pain,0.825,kaggle+symcat
neuropathy due to drugs,hand or finger pain,0.25,symcat
neuropathy due to drugs,loss of sensation,0.79,kaggle+symcat
neuropathy due to drugs,nausea,0.25,symcat
neuropathy due to drugs,paresthesia,0.58,symcat
neuropathy due to drugs,problems with movement,0.6,kaggle+symcat
neuropathy due to drugs,sharp abdominal pain,0.4,symcat
neuropathy due to drugs,vomiting,0.95,kaggle+symcat
neuropathy due to drugs,weakness,0.25,symcat
neurosis,anxiety and nervousness,0.49002217294900224,kaggle+symcat
neurosis,delusions or hallucinations,0.4911308203991131,kaggle+symcat
neurosis,depression,0.55,kaggle+symcat
neurosis,depressive or psychotic symptoms,0.75,kaggle+symcat
neurosis,drug abuse,0.508869179600887,kaggle+symcat
neurosis,excessive anger,0.5121951219512195,kaggle+symcat
neurosis,headache,0.5066518847006651,kaggle+symcat
neurosis,hostile behavior,0.5210643015521065,kaggle+symcat
neurosis,insomnia,0.5066518847006651,kaggle+symcat
neurosis,obsessions and compulsions,0.5110864745011087,kaggle+symcat
neurosis,smoking problems,0.6618625277161863,kaggle+symcat
neurosis,temper problems,0.05,symcat
nonalcoholic liver disease (nash),chills,0.1,symcat
nonalcoholic liver disease (nash),diarrhea,0.24,symcat
nonalcoholic liver disease (nash),dizziness,0.7258064516129032,kaggle+symcat
nonalcoholic liver disease (nash),joint pain,0.1,symcat
nonalcoholic liver disease (nash),mouth ulcer,0.8709677419354839,kaggle+symcat
nonalcoholic liver disease (nash),nausea,0.5483870967741935,kaggle+symcat
nonalcoholic liver disease (nash),nosebleed,0.1,symcat
nonalcoholic liver disease (nash),paresthesia,0.1,symcat
nonalcoholic liver disease (nash),regurgitation,0.1,symcat
nonalcoholic liver disease (nash),sharp abdominal pain,0.8387096774193549,kaggle+symcat
nonalcoholic liver disease (nash),upper abdominal pain,0.56,symcat
nonalcoholic liver disease (nash),weight gain,0.43548387096774194,kaggle+symcat
noninfectious gastroenteritis,blood in stool,0.4867330016583748,kaggle+symcat
noninfectious gastroenteritis,burning abdominal pain,0.4966832504145937,kaggle+symcat
noninfectious gastroenteritis,chills,0.494195688225539,kaggle+symcat
noninfectious gastroenteritis,decreased appetite,0.5149253731343284,kaggle+symcat
noninfectious gastroenteritis,diarrhea,0.88,kaggle+symcat
noninfectious gastroenteritis,fever,0.58,kaggle+symcat
noninfectious gastroenteritis,fluid retention,0.48839137645107794,kaggle+symcat
noninfectious gastroenteritis,headache,0.5091210613598673,kaggle+symcat
noninfectious gastroenteritis,nausea,0.75,kaggle+symcat
noninfectious gastroenteritis,rectal bleeding,0.5008291873963516,kaggle+symcat
noninfectious gastroenteritis,sharp abdominal pain,0.72,kaggle+symcat
noninfectious gastroenteritis,vomiting,0.93,kaggle+symcat
normal pressure hydrocephalus,blood in urine,0.22,symcat
normal pressure hydrocephalus,depressive or psychotic symptoms,0.8846153846153846,kaggle+symcat
